candidate_id,rank,threshold_candidate_id,care_threshold,care_threshold_percentile,tier_threshold_json,w_mileage,w_in_zone,w_out_zone_safe,w_out_zone_change,customer_id,persona_type,risk_change_target,expected_care_decision,proxy_label_is_target,mileage_baseline_score,in_zone_safe_score,out_zone_safe_score,risk_change_score,senior_safe_mileage_score,baseline_detected,proposed_detected,tier,care_decision
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_006,stable_outer_safe,False,기본,False,45.66,94.08,96.02,5.49,75.14,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_007,stable_outer_safe,False,기본,False,52.38,96.67,90.48,6.39,77.41,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_008,stable_outer_safe,False,기본,False,31.84,92.68,92.69,9.38,68.14,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_009,stable_outer_safe,False,기본,False,37.1,93.12,94.53,9.44,70.74,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_010,stable_outer_safe,False,기본,False,54.56,98.04,88.87,17.51,77.26,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_011,recent_outer_risk_change,True,예방 케어,True,66.33,52.73,77.78,97.8,58.13,False,True,C,예방 케어
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_012,recent_outer_risk_change,True,예방 케어,True,63.7,58.45,60.44,100.0,55.1,False,True,C,예방 케어
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_013,recent_outer_risk_change,True,예방 케어,True,68.41,51.26,52.89,100.0,53.32,False,True,C,예방 케어
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_014,recent_outer_risk_change,True,예방 케어,True,64.42,61.97,72.3,89.32,59.89,False,False,C,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_015,recent_outer_risk_change,True,예방 케어,True,57.04,57.46,38.49,99.09,47.84,False,True,C,예방 케어
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_016,in_zone_risky_low_mileage,False,기본,False,74.04,69.31,55.93,25.54,69.04,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_017,in_zone_risky_low_mileage,False,기본,False,64.46,66.63,15.64,27.34,56.17,False,False,C,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_018,in_zone_risky_low_mileage,False,기본,False,64.04,58.49,72.14,28.84,64.71,False,False,C,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_019,in_zone_risky_low_mileage,False,기본,False,68.77,54.29,71.56,41.14,63.99,False,False,C,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_020,in_zone_risky_low_mileage,False,기본,False,75.9,65.15,100.0,24.11,77.49,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_021,medical_visit_pattern,False,기본,False,48.89,93.75,91.36,12.48,74.7,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_022,medical_visit_pattern,False,기본,False,54.89,92.52,95.78,8.67,78.0,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_023,medical_visit_pattern,False,기본,False,45.34,89.57,96.18,7.75,73.47,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_024,medical_visit_pattern,False,기본,False,58.41,92.58,100.0,11.16,80.02,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_025,medical_visit_pattern,False,기본,False,49.4,94.14,79.16,5.43,73.29,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_026,irregular_family_support,False,기본,False,44.09,82.81,100.0,27.63,69.72,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_027,irregular_family_support,False,기본,False,58.2,90.17,86.8,26.96,75.0,False,False,A,우대
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_028,irregular_family_support,False,기본,False,34.71,88.38,80.97,28.16,63.78,False,False,C,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_029,irregular_family_support,False,기본,False,41.6,85.7,82.12,26.13,66.16,False,False,B,기본
policy_40_30_20_10_p15_a75,69,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.3,0.2,0.1,cust_030,irregular_family_support,False,기본,False,30.06,82.41,87.05,33.98,60.76,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_001,stable_local_low_mileage,False,우대,False,73.06,97.6,100.0,5.28,87.98,False,False,A,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_002,stable_local_low_mileage,False,우대,False,75.5,97.55,100.0,2.34,89.23,False,False,S,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_003,stable_local_low_mileage,False,우대,False,64.88,94.57,100.0,3.43,83.98,False,False,A,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_004,stable_local_low_mileage,False,우대,False,77.85,97.29,100.0,11.26,89.2,False,False,S,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_005,stable_local_low_mileage,False,우대,False,70.55,95.6,100.0,6.69,86.23,False,False,A,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_006,stable_outer_safe,False,기본,False,45.66,94.08,96.02,5.49,75.14,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_007,stable_outer_safe,False,기본,False,52.38,96.67,90.48,6.39,77.41,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_008,stable_outer_safe,False,기본,False,31.84,92.68,92.69,9.38,68.14,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_009,stable_outer_safe,False,기본,False,37.1,93.12,94.53,9.44,70.74,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_010,stable_outer_safe,False,기본,False,54.56,98.04,88.87,17.51,77.26,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_011,recent_outer_risk_change,True,예방 케어,True,66.33,52.73,77.78,97.8,58.13,False,True,C,예방 케어
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_012,recent_outer_risk_change,True,예방 케어,True,63.7,58.45,60.44,100.0,55.1,False,True,C,예방 케어
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_013,recent_outer_risk_change,True,예방 케어,True,68.41,51.26,52.89,100.0,53.32,False,True,C,예방 케어
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_014,recent_outer_risk_change,True,예방 케어,True,64.42,61.97,72.3,89.32,59.89,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_015,recent_outer_risk_change,True,예방 케어,True,57.04,57.46,38.49,99.09,47.84,False,True,C,예방 케어
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_016,in_zone_risky_low_mileage,False,기본,False,74.04,69.31,55.93,25.54,69.04,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_017,in_zone_risky_low_mileage,False,기본,False,64.46,66.63,15.64,27.34,56.17,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_018,in_zone_risky_low_mileage,False,기본,False,64.04,58.49,72.14,28.84,64.71,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_019,in_zone_risky_low_mileage,False,기본,False,68.77,54.29,71.56,41.14,63.99,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_020,in_zone_risky_low_mileage,False,기본,False,75.9,65.15,100.0,24.11,77.49,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_021,medical_visit_pattern,False,기본,False,48.89,93.75,91.36,12.48,74.7,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_022,medical_visit_pattern,False,기본,False,54.89,92.52,95.78,8.67,78.0,False,False,A,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_023,medical_visit_pattern,False,기본,False,45.34,89.57,96.18,7.75,73.47,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_024,medical_visit_pattern,False,기본,False,58.41,92.58,100.0,11.16,80.02,False,False,A,우대
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_025,medical_visit_pattern,False,기본,False,49.4,94.14,79.16,5.43,73.29,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_026,irregular_family_support,False,기본,False,44.09,82.81,100.0,27.63,69.72,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_027,irregular_family_support,False,기본,False,58.2,90.17,86.8,26.96,75.0,False,False,B,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_028,irregular_family_support,False,기본,False,34.71,88.38,80.97,28.16,63.78,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_029,irregular_family_support,False,기본,False,41.6,85.7,82.12,26.13,66.16,False,False,C,기본
policy_40_30_20_10_p15_a78,70,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.3,0.2,0.1,cust_030,irregular_family_support,False,기본,False,30.06,82.41,87.05,33.98,60.76,False,False,C,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_001,stable_local_low_mileage,False,우대,False,73.06,97.6,100.0,5.28,87.59,False,False,S,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_002,stable_local_low_mileage,False,우대,False,75.5,97.55,100.0,2.34,88.99,False,False,S,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_003,stable_local_low_mileage,False,우대,False,64.88,94.57,100.0,3.43,83.54,False,False,A,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_004,stable_local_low_mileage,False,우대,False,77.85,97.29,100.0,11.26,88.5,False,False,S,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_005,stable_local_low_mileage,False,우대,False,70.55,95.6,100.0,6.69,85.68,False,False,S,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_006,stable_outer_safe,False,기본,False,45.66,94.08,96.02,5.49,74.97,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_007,stable_outer_safe,False,기본,False,52.38,96.67,90.48,6.39,77.88,False,False,A,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_008,stable_outer_safe,False,기본,False,31.84,92.68,92.69,9.38,68.04,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_009,stable_outer_safe,False,기본,False,37.1,93.12,94.53,9.44,70.47,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_010,stable_outer_safe,False,기본,False,54.56,98.04,88.87,17.51,77.4,False,False,A,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_011,recent_outer_risk_change,True,예방 케어,True,66.33,52.73,77.78,97.8,53.1,False,True,C,예방 케어
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_012,recent_outer_risk_change,True,예방 케어,True,63.7,58.45,60.44,100.0,51.98,False,True,C,예방 케어
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_013,recent_outer_risk_change,True,예방 케어,True,68.41,51.26,52.89,100.0,50.59,False,True,C,예방 케어
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_014,recent_outer_risk_change,True,예방 케어,True,64.42,61.97,72.3,89.32,56.29,False,False,C,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_015,recent_outer_risk_change,True,예방 케어,True,57.04,57.46,38.49,99.09,46.91,False,True,C,예방 케어
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_016,in_zone_risky_low_mileage,False,기본,False,74.04,69.31,55.93,25.54,70.64,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_017,in_zone_risky_low_mileage,False,기본,False,64.46,66.63,15.64,27.34,61.57,False,False,C,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_018,in_zone_risky_low_mileage,False,기본,False,64.04,58.49,72.14,28.84,63.98,False,False,C,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_019,in_zone_risky_low_mileage,False,기본,False,68.77,54.29,71.56,41.14,62.49,False,False,C,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_020,in_zone_risky_low_mileage,False,기본,False,75.9,65.15,100.0,24.11,74.55,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_021,medical_visit_pattern,False,기본,False,48.89,93.75,91.36,12.48,74.63,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_022,medical_visit_pattern,False,기본,False,54.89,92.52,95.78,8.67,77.62,False,False,A,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_023,medical_visit_pattern,False,기본,False,45.34,89.57,96.18,7.75,72.94,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_024,medical_visit_pattern,False,기본,False,58.41,92.58,100.0,11.16,79.09,False,False,A,우대
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_025,medical_visit_pattern,False,기본,False,49.4,94.14,79.16,5.43,74.81,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_026,irregular_family_support,False,기본,False,44.09,82.81,100.0,27.63,67.48,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_027,irregular_family_support,False,기본,False,58.2,90.17,86.8,26.96,74.48,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_028,irregular_family_support,False,기본,False,34.71,88.38,80.97,28.16,63.69,False,False,C,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_029,irregular_family_support,False,기본,False,41.6,85.7,82.12,26.13,65.93,False,False,B,기본
policy_40_35_10_15_p15_a75,71,threshold_p15_s85_a75_b65,97.8,0.15,"{""A"":75,""B"":65,""C"":0,""S"":85}",0.4,0.35,0.1,0.15,cust_030,irregular_family_support,False,기본,False,30.06,82.41,87.05,33.98,59.48,False,False,C,기본
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_001,stable_local_low_mileage,False,우대,False,73.06,97.6,100.0,5.28,87.59,False,False,A,우대
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_002,stable_local_low_mileage,False,우대,False,75.5,97.55,100.0,2.34,88.99,False,False,S,우대
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_003,stable_local_low_mileage,False,우대,False,64.88,94.57,100.0,3.43,83.54,False,False,A,우대
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_004,stable_local_low_mileage,False,우대,False,77.85,97.29,100.0,11.26,88.5,False,False,S,우대
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_005,stable_local_low_mileage,False,우대,False,70.55,95.6,100.0,6.69,85.68,False,False,A,우대
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_006,stable_outer_safe,False,기본,False,45.66,94.08,96.02,5.49,74.97,False,False,B,기본
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_007,stable_outer_safe,False,기본,False,52.38,96.67,90.48,6.39,77.88,False,False,B,기본
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_008,stable_outer_safe,False,기본,False,31.84,92.68,92.69,9.38,68.04,False,False,B,기본
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_009,stable_outer_safe,False,기본,False,37.1,93.12,94.53,9.44,70.47,False,False,B,기본
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_010,stable_outer_safe,False,기본,False,54.56,98.04,88.87,17.51,77.4,False,False,B,기본
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_011,recent_outer_risk_change,True,예방 케어,True,66.33,52.73,77.78,97.8,53.1,False,True,C,예방 케어
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_012,recent_outer_risk_change,True,예방 케어,True,63.7,58.45,60.44,100.0,51.98,False,True,C,예방 케어
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_013,recent_outer_risk_change,True,예방 케어,True,68.41,51.26,52.89,100.0,50.59,False,True,C,예방 케어
policy_40_35_10_15_p15_a78,72,threshold_p15_s88_a78_b68,97.8,0.15,"{""A"":78,""B"":68,""C"":0,""S"":88}",0.4,0.35,0.1,0.15,cust_014,recent_outer_risk_change,True,예방 케어,True,64.42,61.97,72.3,89.32,56.29,False,False,C,기본
